listing_id,name,description,text,llama_response
31208365.0,Studio nouvellement aménagé à Montréal/Rosemont,,"Studio nouvellement aménagé à Montréal/Rosemont
",<coroutine object preguntar_llama at 0x11be66880>
8.73911770431871e+17,Half Basement Apt Limited Street Parking,"Lovely 1 bedroom apartment in a multi-unit residential building. This apartment is on 1st floor with private entrance.<br /><br />Private entrance, private kitchen and private bathroom. Nothing is shared. The celling is thin, you may able to hear the walking noice from upstairs.","Half Basement Apt Limited Street Parking
Lovely 1 bedroom apartment in a multi-unit residential building. This apartment is on 1st floor with private entrance.<br /><br />Private entrance, private kitchen and private bathroom. Nothing is shared. The celling is thin, you may able to hear the walking noice from upstairs.",<coroutine object preguntar_llama at 0x11be66710>
41799205.0,Condo luxueux 15e étage au centre-ville-toutinclus,,"Condo luxueux 15e étage au centre-ville-toutinclus
",<coroutine object preguntar_llama at 0x11be665a0>
8.478124176931656e+17,Bakan|Luxurious Rustic 1BD-1BA|Old Mtl,"In the HEART of the Old Port of Montreal, this exclusive Bakan - Saint François Xavier unit is steps away from the water, tourist attractions and all the best restaurants, bars, cafes and clubs that Old Mtl has to offer! Right on our FAMOUS st. Paul street, take a stroll and find the well known Marche Bonsecours and NotreDame Basilica church.","Bakan|Luxurious Rustic 1BD-1BA|Old Mtl
In the HEART of the Old Port of Montreal, this exclusive Bakan - Saint François Xavier unit is steps away from the water, tourist attractions and all the best restaurants, bars, cafes and clubs that Old Mtl has to offer! Right on our FAMOUS st. Paul street, take a stroll and find the well known Marche Bonsecours and NotreDame Basilica church.",<coroutine object preguntar_llama at 0x11be66430>
6.747285712816253e+17,Great condo centre-ville with parking,"You will enjoy the simple access to this furnished accommodation in the center of everything ( old port, university, business center etc ..) . In the heart of the city center including indoor parking.<br />Attention access to the garage is narrow <br />Please contact to confirm if the vehicle can access it <br />Close to St laurent Metro and Place des Arts","Great condo centre-ville with parking
You will enjoy the simple access to this furnished accommodation in the center of everything ( old port, university, business center etc ..) . In the heart of the city center including indoor parking.<br />Attention access to the garage is narrow <br />Please contact to confirm if the vehicle can access it <br />Close to St laurent Metro and Place des Arts",<coroutine object preguntar_llama at 0x11be662c0>
9.579084919087228e+17,private room near Metro station 4,"This listing is located in the neighborhood of Ville-Émard (South-west part of Montreal Island). It closes to Metro station, grocery store, liquor store, pharmacy, bank(ATMs and branch), convenience store, restaurants and commercial center. Free street parking is available. Please ask us for more parking regulations in advance. It is a good choice for new arrivals, tourists and business travellers.<br />ATTENTION: We are not responsible for any parking ticket in case it happens.","private room near Metro station 4
This listing is located in the neighborhood of Ville-Émard (South-west part of Montreal Island). It closes to Metro station, grocery store, liquor store, pharmacy, bank(ATMs and branch), convenience store, restaurants and commercial center. Free street parking is available. Please ask us for more parking regulations in advance. It is a good choice for new arrivals, tourists and business travellers.<br />ATTENTION: We are not responsible for any parking ticket in case it happens.",<coroutine object preguntar_llama at 0x11be66150>
1.0698396506839544e+18,Comfortable studio with patio,"Bright and clean studio located walkable distance to Viau metro station, Ontario street and restaurants. It’s less than a 15 minute metro ride to downtown and many other central places. <br /><br />Its also very close to the Olympic stadium, The botanical Garden and Biodome Montreal.","Comfortable studio with patio
Bright and clean studio located walkable distance to Viau metro station, Ontario street and restaurants. It’s less than a 15 minute metro ride to downtown and many other central places. <br /><br />Its also very close to the Olympic stadium, The botanical Garden and Biodome Montreal.",<coroutine object preguntar_llama at 0x11be65fe0>
1.0065765901593114e+18,Montreal Private suite with ensuite!,"Comfortable, spacious and bright suite located in prestigious area in Ville Saint Laurent. With attached private bathroom and walking closet. Close to downtown (10 min drive) and, with public transportation a block away.<br /><br />You will enjoy easy access to everything from this centrally located place.","Montreal Private suite with ensuite!
Comfortable, spacious and bright suite located in prestigious area in Ville Saint Laurent. With attached private bathroom and walking closet. Close to downtown (10 min drive) and, with public transportation a block away.<br /><br />You will enjoy easy access to everything from this centrally located place.",<coroutine object preguntar_llama at 0x11be65e70>
52634413.0,Newly renovated studio in Le Village,Le Clouds Hotel is a 30 hotel room establishment located in the heart of Quartier Latin and two steps from the well-known Village. Berri-UQAM metro station is two minutes only from the hotel. You will enjoy the comfort of our rooms equipped with a kitchenette and a Nespresso coffee machine as well as access to different services such as free Wifi and self check-in. No elevator in the building.,"Newly renovated studio in Le Village
Le Clouds Hotel is a 30 hotel room establishment located in the heart of Quartier Latin and two steps from the well-known Village. Berri-UQAM metro station is two minutes only from the hotel. You will enjoy the comfort of our rooms equipped with a kitchenette and a Nespresso coffee machine as well as access to different services such as free Wifi and self check-in. No elevator in the building.",<coroutine object preguntar_llama at 0x11be65d00>
7.266564859013548e+17,Aparthotel-Montreal Professional Suite 201,"Tourist Residence CITQ 222512 , 2 bedroom 1 bathroom fully private apartment is fully furnished and equipped including: Linens, cutlery, sheets and towels, dishwasher, washer/dryer, 970 square feet of living area on the second floor / 1 private balcony private roof terrace. Air conditioning/heating controlled by guest  WIFI free/ terrace with BBQ.Rate does not include local taxes of 15% and are payable on arrival total taxes of 15%. Tourism Taxes collected by Airbnb.","Aparthotel-Montreal Professional Suite 201
Tourist Residence CITQ 222512 , 2 bedroom 1 bathroom fully private apartment is fully furnished and equipped including: Linens, cutlery, sheets and towels, dishwasher, washer/dryer, 970 square feet of living area on the second floor / 1 private balcony private roof terrace. Air conditioning/heating controlled by guest  WIFI free/ terrace with BBQ.Rate does not include local taxes of 15% and are payable on arrival total taxes of 15%. Tourism Taxes collected by Airbnb.",<coroutine object preguntar_llama at 0x11be65b90>
9.91285528327659e+17,CozyRenovated Plateau Mont-Royal (A),"Situated in the heart of the Plateau Mont-Royal between two Metro stations (Mont-Royal and Sherbrooke). Walking distance away from Mont Royal park, Jeanne Mance park and Lafontaine park. Vivid night life all around the area. Also situated near McGill and Concordia Universities.","CozyRenovated Plateau Mont-Royal (A)
Situated in the heart of the Plateau Mont-Royal between two Metro stations (Mont-Royal and Sherbrooke). Walking distance away from Mont Royal park, Jeanne Mance park and Lafontaine park. Vivid night life all around the area. Also situated near McGill and Concordia Universities.",<coroutine object preguntar_llama at 0x11be65a20>
25265552.0,Brand New! Luxurious Mile End Condo!,"🏡Welcome to our cozy retreat!🏡<br />Perfect for groups of up to 6, our stylish unit offers a seamless blend of comfort and convenience. Step into a spacious open-plan kitchen and living room, thoughtfully designed for your relaxation and entertainment. Enjoy the luxury of a 50"" 4K Smart TV, stay cool with our efficient air conditioning, and stay connected with complimentary WIFI.","Brand New! Luxurious Mile End Condo!
🏡Welcome to our cozy retreat!🏡<br />Perfect for groups of up to 6, our stylish unit offers a seamless blend of comfort and convenience. Step into a spacious open-plan kitchen and living room, thoughtfully designed for your relaxation and entertainment. Enjoy the luxury of a 50"" 4K Smart TV, stay cool with our efficient air conditioning, and stay connected with complimentary WIFI.",<coroutine object preguntar_llama at 0x11be658b0>
18287017.0,Spacious flat Downtown Montreal #202 CITQ #222125,"*PLEASE ALSO READ OUR OTHER THINGS TO NOTE SECTION BELOW!<br /><br />Located in the heart of Montreal in the middle of Le Quartier Des Spectacles, you're only steps away from Berri & St-Laurent metro stations, nightlife, restaurants, cafes and the city's world-famous festivals and festivities. This location is walking distance from Jazz  &Comedy Fest, one metro stop from Parc Jean Drapeau where you can attend Osheaga, Ilesoniq, La Ronde, Piknic Electronik, Grand Prix and the famous Fireworks competition.","Spacious flat Downtown Montreal #202 CITQ #222125
*PLEASE ALSO READ OUR OTHER THINGS TO NOTE SECTION BELOW!<br /><br />Located in the heart of Montreal in the middle of Le Quartier Des Spectacles, you're only steps away from Berri & St-Laurent metro stations, nightlife, restaurants, cafes and the city's world-famous festivals and festivities. This location is walking distance from Jazz  &Comedy Fest, one metro stop from Parc Jean Drapeau where you can attend Osheaga, Ilesoniq, La Ronde, Piknic Electronik, Grand Prix and the famous Fireworks competition.",<coroutine object preguntar_llama at 0x11be65740>
30901023.0,Fancy & Stylish Leisure/Business Dwntwn ★★★★★!,"This two-floor condo evokes a feeling of glamour.  This one bedroom apartment perfectly blends unexpected colors that each complement each other. The convenient location will allow you easy access to nearby areas, allowing you to venture off and explore. Book this fully furnished one bedroom apartment today and enjoy your stay!<br />Parking ($)<br />Netflix included.","Fancy & Stylish Leisure/Business Dwntwn ★★★★★!
This two-floor condo evokes a feeling of glamour.  This one bedroom apartment perfectly blends unexpected colors that each complement each other. The convenient location will allow you easy access to nearby areas, allowing you to venture off and explore. Book this fully furnished one bedroom apartment today and enjoy your stay!<br />Parking ($)<br />Netflix included.",<coroutine object preguntar_llama at 0x11be655d0>
8.296024116197985e+17,Lovely condo in heart of Downtown,"​This quiet, furnished apartment has 700 sq. ft. of spaciousness from the 9-foot exposed concrete ceilings and large, sunlit windows. You’ll enjoy the beautiful, modern kitchen complete with all cooking accessories, plenty of storage and an in-suite washer & dryer. You’ll also enjoy the soundproofing and locations — just steps away from the Congress Center and Complexe Desjardins and Place d’Armes and Place des Arts metro stations.","Lovely condo in heart of Downtown
​This quiet, furnished apartment has 700 sq. ft. of spaciousness from the 9-foot exposed concrete ceilings and large, sunlit windows. You’ll enjoy the beautiful, modern kitchen complete with all cooking accessories, plenty of storage and an in-suite washer & dryer. You’ll also enjoy the soundproofing and locations — just steps away from the Congress Center and Complexe Desjardins and Place d’Armes and Place des Arts metro stations.",<coroutine object preguntar_llama at 0x11be652f0>
6864866.0,Renovated Apartment in the Heart of Montreal P0504,"SUNSET SUITES is a 60 apartment building. Most of our apartments are rented furnished. All of our apartments include free wireless internet, air conditioning/heating, local cable TV, a phone with free US/Canada calls and one outdoor parking space. Weekly cleaning services can be added with additional fees.<br />Extra rollaway bed available!","Renovated Apartment in the Heart of Montreal P0504
SUNSET SUITES is a 60 apartment building. Most of our apartments are rented furnished. All of our apartments include free wireless internet, air conditioning/heating, local cable TV, a phone with free US/Canada calls and one outdoor parking space. Weekly cleaning services can be added with additional fees.<br />Extra rollaway bed available!",<coroutine object preguntar_llama at 0x11be65180>
7216726.0,"Beautiful, historic, downtown house","A charming, grand apartment on the main floor of a beautiful, plant filled, 19th century town house in Downtown Montreal  featuring woodwork, <br />14’ ceilings, period fireplaces, air conditioning and all mod cons! Close to McGill University, Place des Arts, the downtown core, Mont Royal and the hip Plateau area, restaurants, coffee places, theatres and a 7 minute bus ride to Old Montreal and near two metro lines and several main bus lines.<br /><br />CITQ Établissement no 307726","Beautiful, historic, downtown house
A charming, grand apartment on the main floor of a beautiful, plant filled, 19th century town house in Downtown Montreal  featuring woodwork, <br />14’ ceilings, period fireplaces, air conditioning and all mod cons! Close to McGill University, Place des Arts, the downtown core, Mont Royal and the hip Plateau area, restaurants, coffee places, theatres and a 7 minute bus ride to Old Montreal and near two metro lines and several main bus lines.<br /><br />CITQ Établissement no 307726",<coroutine object preguntar_llama at 0x11be65010>
9.436080154438844e+17,Montreal Urban Oasis: Stylish 2BR Haven,"Recently renovated 2-bed, 1-bath unit in the chic Plateau Mont-Royal/Mile End district. Elegant decor, serene vibe. Within walking distance of Mount-Royal Mountain, the city's largest and most picturesque park. Just a minute from public transport connecting you to the city center and its festivals in under 10 minutes. . Access involves a few stairs.","Montreal Urban Oasis: Stylish 2BR Haven
Recently renovated 2-bed, 1-bath unit in the chic Plateau Mont-Royal/Mile End district. Elegant decor, serene vibe. Within walking distance of Mount-Royal Mountain, the city's largest and most picturesque park. Just a minute from public transport connecting you to the city center and its festivals in under 10 minutes. . Access involves a few stairs.",<coroutine object preguntar_llama at 0x11be64ea0>
9.459685030093276e+17,Charming 4 bedroom house,Relax with the whole family at this peaceful place to stay.,"Charming 4 bedroom house
Relax with the whole family at this peaceful place to stay.",<coroutine object preguntar_llama at 0x11be64d30>
41436726.0,"Le Chalet St-Léo, rez-de-chaussée","Accommodation with three closed bedrooms,  completely renovated  located in a very sought-after area of Montreal. <br /><br />Several shops,restaurants and bars a few minutes' walk away. <br />Easy access by public transport to several destinations and to get to the city center.","Le Chalet St-Léo, rez-de-chaussée
Accommodation with three closed bedrooms,  completely renovated  located in a very sought-after area of Montreal. <br /><br />Several shops,restaurants and bars a few minutes' walk away. <br />Easy access by public transport to several destinations and to get to the city center.",<coroutine object preguntar_llama at 0x11be64bc0>
9.132992785447232e+17,Studio in the Rosemont neighborhood,"Cozy bright studio in a quiet cul-de-sac.<br />Molson Park and Masson Promenade are nearby. <br />You can find all amenities within walking distance (grocery store, pharmacy, restaurant...).<br /><br />CITQ #313958","Studio in the Rosemont neighborhood
Cozy bright studio in a quiet cul-de-sac.<br />Molson Park and Masson Promenade are nearby. <br />You can find all amenities within walking distance (grocery store, pharmacy, restaurant...).<br /><br />CITQ #313958",<coroutine object preguntar_llama at 0x11be64a50>
6.413049585448897e+17,Amazing fully renovated room,Opal Boutique Hotel is a 21 hotel room establishment located in the heart of Quartier des Spectacles and two steps from the well-known Sainte-Catherine street. Berri-UQAM metro station is two minutes only from the hotel. You will enjoy the comfort of our rooms equipped with a kitchenette and a Nespresso coffee machine as well as access to different services such as free Wifi and self check-in. No elevator in the building.,"Amazing fully renovated room
Opal Boutique Hotel is a 21 hotel room establishment located in the heart of Quartier des Spectacles and two steps from the well-known Sainte-Catherine street. Berri-UQAM metro station is two minutes only from the hotel. You will enjoy the comfort of our rooms equipped with a kitchenette and a Nespresso coffee machine as well as access to different services such as free Wifi and self check-in. No elevator in the building.",<coroutine object preguntar_llama at 0x11be648e0>
9.368022518359796e+17,The Lovely 2 bedroom corner unit,"Big and sunny 2bdr condo located on the 6th floor overlooking the Festival's place in downtown area. Bright, clean. cozy and luxurious. Subway across the street , convenience store downstairs and in front of Place des arts and Modern art museum.","The Lovely 2 bedroom corner unit
Big and sunny 2bdr condo located on the 6th floor overlooking the Festival's place in downtown area. Bright, clean. cozy and luxurious. Subway across the street , convenience store downstairs and in front of Place des arts and Modern art museum.",<coroutine object preguntar_llama at 0x11be64770>
7.007166875992205e+17,Spacious Studio on Bishop - Montreal Downtown,"Located in the heart of downtown, fully furnished and renovated studio with a view on Bishop, Maisonneuve & Crescent street.<br /><br />The unit is equipped with everything you need for an excellent experience in Montreal, including free WiFi and a TV.<br /><br />Close to all shops, bars, nightclubs and just one block from Saint-Catherine Street.<br />Also located a block away from public transportation, bus and metro.","Spacious Studio on Bishop - Montreal Downtown
Located in the heart of downtown, fully furnished and renovated studio with a view on Bishop, Maisonneuve & Crescent street.<br /><br />The unit is equipped with everything you need for an excellent experience in Montreal, including free WiFi and a TV.<br /><br />Close to all shops, bars, nightclubs and just one block from Saint-Catherine Street.<br />Also located a block away from public transportation, bus and metro.",<coroutine object preguntar_llama at 0x11be64600>
1.0445332140971302e+18,Panoramic Penthouse Suite 3BDR 2 BATH,"Discover luxury in Griffintown, Montreal. Boasting panoramic skyline views through floor-to-ceiling windows, this exclusive suite features a wrap-around balcony, three elegant bedrooms, and two lavish bathrooms. Immerse in a decor of velvet, black, and gold, embodying sophistication. Steps away from top restaurants and nightlife, this suite offers unparalleled service for a truly one-of-a-kind experience in the heart of the city.","Panoramic Penthouse Suite 3BDR 2 BATH
Discover luxury in Griffintown, Montreal. Boasting panoramic skyline views through floor-to-ceiling windows, this exclusive suite features a wrap-around balcony, three elegant bedrooms, and two lavish bathrooms. Immerse in a decor of velvet, black, and gold, embodying sophistication. Steps away from top restaurants and nightlife, this suite offers unparalleled service for a truly one-of-a-kind experience in the heart of the city.",<coroutine object preguntar_llama at 0x11be64490>
9.832307075888044e+17,Downtown|5 min to Bell Center| Free onsite parking,"Looking for a home in the heart of downtown? This three bedroom apartment is perfect for couples, families, and those who want to be close to everything. <br /><br />- 5 min walk to Bell Center<br />- Walking score of 100<br />-Pay parking available just a 30 sec walk away<br />- 1 min walk to the commercial artery, Sainte-Catherine Street<br />- 3 Smart TVs<br />- Video games, Netflix, Disney+, AmazonPrime <br />-1 king-size bed and 2 queen-size beds<br />- Fully equipped Kitchen","Downtown|5 min to Bell Center| Free onsite parking
Looking for a home in the heart of downtown? This three bedroom apartment is perfect for couples, families, and those who want to be close to everything. <br /><br />- 5 min walk to Bell Center<br />- Walking score of 100<br />-Pay parking available just a 30 sec walk away<br />- 1 min walk to the commercial artery, Sainte-Catherine Street<br />- 3 Smart TVs<br />- Video games, Netflix, Disney+, AmazonPrime <br />-1 king-size bed and 2 queen-size beds<br />- Fully equipped Kitchen",<coroutine object preguntar_llama at 0x11be64320>
52621809.0,Spacious & Modern 2BR+2BATH perfect for relocation,"Beautiful lighting and air feel with luxurious furnishings, this two bedroom apartment will be a perfect choice for your next stay here, whether it be short-term or long.<br /><br />The dining table, with its Starck inspired Ghost chairs, lends the open-concept living and dining area a contemporary, yet sumptuous feel. The sizeable kitchen is fully equipped, the living area is all set up with television and Internet connection, and each bedroom is furnished with a comfortable queen-sized bed","Spacious & Modern 2BR+2BATH perfect for relocation
Beautiful lighting and air feel with luxurious furnishings, this two bedroom apartment will be a perfect choice for your next stay here, whether it be short-term or long.<br /><br />The dining table, with its Starck inspired Ghost chairs, lends the open-concept living and dining area a contemporary, yet sumptuous feel. The sizeable kitchen is fully equipped, the living area is all set up with television and Internet connection, and each bedroom is furnished with a comfortable queen-sized bed",<coroutine object preguntar_llama at 0x11be641b0>
6.534748341754284e+17,Nomade MTL | Le Penfield | Quaint Queen Room,"Welcome to Le Penfield where you’ll live a Nomade lifestyle in comfort! We are a brand-new renovated boutique hotel located in the heart of Golden Square Mile, Downtown Montreal’s most luxurious historical corner. Where you’ll be steps from restaurants, shops, and museums. Le Penfield is the perfect place for all your travel needs, whether it be for leisure or business. <br /><br />This beautiful room comes with a queen bed and a modern bathroom, accommodating 2 people in comfort.","Nomade MTL | Le Penfield | Quaint Queen Room
Welcome to Le Penfield where you’ll live a Nomade lifestyle in comfort! We are a brand-new renovated boutique hotel located in the heart of Golden Square Mile, Downtown Montreal’s most luxurious historical corner. Where you’ll be steps from restaurants, shops, and museums. Le Penfield is the perfect place for all your travel needs, whether it be for leisure or business. <br /><br />This beautiful room comes with a queen bed and a modern bathroom, accommodating 2 people in comfort.",<coroutine object preguntar_llama at 0x11be64040>
1.0247021692462204e+18,A prviate room with private room attached in,"The room closes to Metro Station, grocery store, liquor store, pharmacy, bank (ATMs or branch), convenience store restaurants and bars. They can all be reached within walking distance.","A prviate room with private room attached in
The room closes to Metro Station, grocery store, liquor store, pharmacy, bank (ATMs or branch), convenience store restaurants and bars. They can all be reached within walking distance.",<coroutine object preguntar_llama at 0x11c227e10>
23325747.0,Brand New! Luxury 2 Story Condo Mile End,"🏡Welcome to our cozy retreat!🏡<br />Perfect for groups of up to 9, our stylish unit offers a seamless blend of comfort and convenience. Step into a spacious open-plan kitchen and living room, thoughtfully designed for your relaxation and entertainment. Enjoy the luxury of a 50"" 4K Smart TV, stay cool with our efficient air conditioning, and stay connected with complimentary WIFI.","Brand New! Luxury 2 Story Condo Mile End
🏡Welcome to our cozy retreat!🏡<br />Perfect for groups of up to 9, our stylish unit offers a seamless blend of comfort and convenience. Step into a spacious open-plan kitchen and living room, thoughtfully designed for your relaxation and entertainment. Enjoy the luxury of a 50"" 4K Smart TV, stay cool with our efficient air conditioning, and stay connected with complimentary WIFI.",<coroutine object preguntar_llama at 0x11c227ca0>
9.360238338815398e+17,Double Bedroom Steps Downtown/HEC/Polytechnique,Location location<br />Three minutes walk to metro cotes des neiges/HEC/Polytechnique<br />UDM and Concordia could be walked.<br />Downtown is 6km <br />Airport is 17mins drive<br /><br /><br />Keep it simple at this peaceful and centrally located place.,"Double Bedroom Steps Downtown/HEC/Polytechnique
Location location<br />Three minutes walk to metro cotes des neiges/HEC/Polytechnique<br />UDM and Concordia could be walked.<br />Downtown is 6km <br />Airport is 17mins drive<br /><br /><br />Keep it simple at this peaceful and centrally located place.",<coroutine object preguntar_llama at 0x11c227b30>
9.306068826860068e+17,Montreal Newcomers Home - Queen Bed with Lock,Moving to Montreal temporarily? A room in this newly renovated 4-bedroom house will be your home away from home! All appliances and beds are brand new! Just bring your clothes and everything you need is right at home.,"Montreal Newcomers Home - Queen Bed with Lock
Moving to Montreal temporarily? A room in this newly renovated 4-bedroom house will be your home away from home! All appliances and beds are brand new! Just bring your clothes and everything you need is right at home.",<coroutine object preguntar_llama at 0x11c2279c0>
8.246111586787945e+17,Location! Location!  2br lower unit in Westmount,"Conveniently located in the center of Westmount, this newly renovated apartment has all you need for your stay.<br />- Great for up to 4 people<br />- 2 bedrooms, 1 king and 1 queen<br />- High quality mattresses, pillows, linens and towels<br />- Onsite televisions equipped with a diverse selection of leading streaming applications offer you the convenience of logging into your preferred streaming platforms.<br />- Bathroom with walk-in shower<br />- Best WIFI with Workstation<br />- Fully Equipped Kitchen<br />- Coffee, Olive Oil, B","Location! Location!  2br lower unit in Westmount
Conveniently located in the center of Westmount, this newly renovated apartment has all you need for your stay.<br />- Great for up to 4 people<br />- 2 bedrooms, 1 king and 1 queen<br />- High quality mattresses, pillows, linens and towels<br />- Onsite televisions equipped with a diverse selection of leading streaming applications offer you the convenience of logging into your preferred streaming platforms.<br />- Bathroom with walk-in shower<br />- Best WIFI with Workstation<br />- Fully Equipped Kitchen<br />- Coffee, Olive Oil, B",<coroutine object preguntar_llama at 0x11c2276e0>
2514605.0,Large room with 'En Suite' bathroom and 2 bicycles,"This listing is for long term (31+ nights) only.<br /><br />Quick 4 minute walk to SUBWAY station, and 15-20 minute ride from DOWNTOWN! <br /><br />Quiet, safe and green neighborhood, with easy access to Mount Royal park for sightseeing, quick jog, hike or bike ride. Also located very near Saint-Joseph Oratory, must see! <br /><br />Affordable quality restaurants very near.... Or enjoy the kitchen, eat healthy and save on restaurants. Several 24 hour small local organic markets and supermarkets are near.","Large room with 'En Suite' bathroom and 2 bicycles
This listing is for long term (31+ nights) only.<br /><br />Quick 4 minute walk to SUBWAY station, and 15-20 minute ride from DOWNTOWN! <br /><br />Quiet, safe and green neighborhood, with easy access to Mount Royal park for sightseeing, quick jog, hike or bike ride. Also located very near Saint-Joseph Oratory, must see! <br /><br />Affordable quality restaurants very near.... Or enjoy the kitchen, eat healthy and save on restaurants. Several 24 hour small local organic markets and supermarkets are near.",<coroutine object preguntar_llama at 0x11c227570>
8.435172813328526e+17,Loft Hotel | 2Bed Alcove Loft | Quartier Latin,"Located in downtown Montreal, the Loft Hotel is one of the last testimonies of Art Deco. The Loft Hotel is the heir to noble architecture. Built in 1920 by the famous architect Ernest Cormier, the building is a historical symbol of Art Deco.<br />With a rich history and great beauty, now completely renovated, we are sure you will find the LoftHotel modern, warm and inspiring.","Loft Hotel | 2Bed Alcove Loft | Quartier Latin
Located in downtown Montreal, the Loft Hotel is one of the last testimonies of Art Deco. The Loft Hotel is the heir to noble architecture. Built in 1920 by the famous architect Ernest Cormier, the building is a historical symbol of Art Deco.<br />With a rich history and great beauty, now completely renovated, we are sure you will find the LoftHotel modern, warm and inspiring.",<coroutine object preguntar_llama at 0x11c227400>
4438504.0,Intimacy and commodity,Nice little apartment in the charming neighbourhood of Verdun. All services at walking distances. 5 minutes walk to metro station De L'Église. 15 minutes ride to downtown and universities.<br />The intimacy of an apartment for the price of a room!,"Intimacy and commodity
Nice little apartment in the charming neighbourhood of Verdun. All services at walking distances. 5 minutes walk to metro station De L'Église. 15 minutes ride to downtown and universities.<br />The intimacy of an apartment for the price of a room!",<coroutine object preguntar_llama at 0x11c227290>
34840897.0,Private room in  Mercier Hochelaga,"Energetic neighbourhood with restaurants, shopping malls and green line metro (radisson) within 2 minutes of walking distance.<br />The cleaning fee only includes :<br />1) initial room preparation and cleaning;<br />2) and cleaning after check-out<br />Guest are responsible to clean up after themselves","Private room in  Mercier Hochelaga
Energetic neighbourhood with restaurants, shopping malls and green line metro (radisson) within 2 minutes of walking distance.<br />The cleaning fee only includes :<br />1) initial room preparation and cleaning;<br />2) and cleaning after check-out<br />Guest are responsible to clean up after themselves",<coroutine object preguntar_llama at 0x11c227120>
48312033.0,Great Canadian Loft - excellent location,"This studio LOFT is in a beautiful historic building that has been fully renovated.   <br />AVAILABLE 32 DAYS OR LONGER <br />Enjoy the newly constructed interior, full kitchen, full bath, washer/dryer, queen size bed and blackout drapes.  Between the charming “Le Village” neighbourhood and Le Quartier de Spectacles, steps from the Berri-UQAM metro,  walking distance to Old Montreal and everything Montreal has to offer.","Great Canadian Loft - excellent location
This studio LOFT is in a beautiful historic building that has been fully renovated.   <br />AVAILABLE 32 DAYS OR LONGER <br />Enjoy the newly constructed interior, full kitchen, full bath, washer/dryer, queen size bed and blackout drapes.  Between the charming “Le Village” neighbourhood and Le Quartier de Spectacles, steps from the Berri-UQAM metro,  walking distance to Old Montreal and everything Montreal has to offer.",<coroutine object preguntar_llama at 0x11c226fb0>
9.63485910484344e+17,Studio - Downtown Montreal #304 | CITQ#294678,"CITQ#294678<br /><br />In the heart of Downtown Montreal, nestled in the Shaughnessy Village, this studio is close to everything, half a block away from the famous St-Catherine Street, minutes from public transportation, universities, and museums.<br />This Studio is great for anyone seeking short or long term accommodations. We also offer Weekly, Monthly, and Yearly rates for students studying in the City Center. My place is good for students, couples, adventurers, business travellers, families, and big group","Studio - Downtown Montreal #304 | CITQ#294678
CITQ#294678<br /><br />In the heart of Downtown Montreal, nestled in the Shaughnessy Village, this studio is close to everything, half a block away from the famous St-Catherine Street, minutes from public transportation, universities, and museums.<br />This Studio is great for anyone seeking short or long term accommodations. We also offer Weekly, Monthly, and Yearly rates for students studying in the City Center. My place is good for students, couples, adventurers, business travellers, families, and big group",<coroutine object preguntar_llama at 0x11c226cd0>
23791967.0,FROM MAY 1ST TİLL SEP. 1ST FOR 733$ per month,"Flat-ScreenTV<br />-Fullyfurnished : Double-sized bed (can put stuff underneath) , desk, wardrobe<br />-Shared kitchen (oven, stove, microwave, dishwasher, kettle, toaster, cutlery),bathrooms, common living room (couch and flat-screenTV, common area(dining table)<br />-Facilities: Fitness, cinema, lounge, game room, study room, mailbox, laundry, security, reception, resident events, maintenance team<br />- right next to Dollarama, Best Buy, Starbucks<br />- 7 min walk to subway<br />-Storage<br />- wi-fi<br />- kind roommates<br /> ","FROM MAY 1ST TİLL SEP. 1ST FOR 733$ per month
Flat-ScreenTV<br />-Fullyfurnished : Double-sized bed (can put stuff underneath) , desk, wardrobe<br />-Shared kitchen (oven, stove, microwave, dishwasher, kettle, toaster, cutlery),bathrooms, common living room (couch and flat-screenTV, common area(dining table)<br />-Facilities: Fitness, cinema, lounge, game room, study room, mailbox, laundry, security, reception, resident events, maintenance team<br />- right next to Dollarama, Best Buy, Starbucks<br />- 7 min walk to subway<br />-Storage<br />- wi-fi<br />- kind roommates<br /> ",<coroutine object preguntar_llama at 0x11c226b60>
9.2236578427339e+17,Comfy room near Metro Joliette 533,"The room closes to Metro Station, grocery store, liquor store, pharmacy, bank (ATMs or branch), convenience store restaurants and bars. They can all be reached within walking distance.","Comfy room near Metro Joliette 533
The room closes to Metro Station, grocery store, liquor store, pharmacy, bank (ATMs or branch), convenience store restaurants and bars. They can all be reached within walking distance.",<coroutine object preguntar_llama at 0x11c2269f0>
